
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:49 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	VIC	95.1	96.0	101.0	101.5	95.7	98.6	5,900	6.20	3,071,100	303,095	962,000	97,643	4,033,100	400,738	384,326,694
	2	1/5/2022	VIC	101.0	100.8	100.0	102.2	99.5	101.0	-1,000	-0.99	3,396,500	342,984	192,000	18,048	3,588,500	361,032	380,521,479
	3	1/6/2022	VIC	100.0	101.0	104.5	106.4	100.5	104.9	4,500	4.50	5,061,400	531,063	1,386,400	142,375	6,447,800	673,438	397,644,946
	4	1/7/2022	VIC	104.5	106.4	102.2	106.4	102.2	103.5	-2,300	-2.20	3,108,800	321,554	20,037	2,064	3,128,837	323,618	388,892,952
	5	1/10/2022	VIC	102.2	102.5	102.3	105.5	102.2	103.9	100	0.10	2,908,500	302,199	192,000	20,986	3,100,500	323,185	389,273,473
	6	1/11/2022	VIC	102.3	102.0	101.0	102.0	99.8	100.9	-1,300	-1.27	2,240,600	226,097	186,400	20,392	2,427,000	246,489	384,326,694
	7	1/12/2022	VIC	101.0	101.5	100.8	101.5	98.0	99.8	-200	-0.20	2,338,500	233,627	0	0	2,338,500	233,627	383,565,651
	8	1/13/2022	VIC	100.8	101.0	98.8	101.0	98.5	99.7	-2,000	-1.98	1,955,700	194,881	192,000	18,010	2,147,700	212,891	375,955,221
	9	1/14/2022	VIC	98.8	98.2	98.9	99.6	98.2	98.9	100	0.10	1,017,400	100,591	186,400	17,130	1,203,800	117,721	376,335,743
	10	1/17/2022	VIC	98.9	99.0	97.0	99.2	94.5	97.2	-1,900	-1.92	2,628,900	255,500	120,500	11,086	2,749,400	266,586	369,105,835
