
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:48 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	KDH	51.0	51.8	54.4	54.4	51.5	53.4	3,400	6.67	3,045,800	163,325	25,000	1,351	3,070,800	164,676	34,975,777
	2	1/5/2022	KDH	54.4	54.6	55.7	57.5	54.0	56.2	1,300	2.39	3,718,200	208,764	74,000	3,744	3,792,200	212,508	35,811,595
	3	1/6/2022	KDH	55.7	55.8	56.8	57.1	54.7	56.3	1,100	1.97	3,195,500	179,791	71,400	3,706	3,266,900	183,497	36,518,826
	4	1/7/2022	KDH	56.8	57.0	56.6	57.0	55.7	56.4	-200	-0.35	2,063,600	116,358	0	0	2,063,600	116,358	36,390,238
	5	1/10/2022	KDH	56.6	56.0	54.1	56.3	53.6	55.2	-2,500	-4.42	3,201,600	176,724	74,000	4,477	3,275,600	181,201	34,782,895
	6	1/11/2022	KDH	54.1	54.0	53.0	54.9	53.0	53.9	-1,100	-2.03	3,459,900	186,324	71,400	4,127	3,531,300	190,451	34,075,665
	7	1/12/2022	KDH	53.0	51.4	53.7	54.0	50.6	51.7	700	1.32	4,388,900	227,333	300,000	15,576	4,688,900	242,909	34,525,721
	8	1/13/2022	KDH	53.7	54.2	53.5	54.7	52.7	53.2	-200	-0.37	3,651,300	194,404	74,000	3,696	3,725,300	198,100	34,397,133
	9	1/14/2022	KDH	53.5	53.0	53.5	54.1	52.4	53.5	0	0.00	1,200,300	64,197	71,400	3,556	1,271,700	67,753	34,397,133
	10	1/17/2022	KDH	53.5	53.1	49.8	53.5	49.8	51.3	-3,700	-6.92	2,508,100	128,376	0	0	2,508,100	128,376	32,018,266
	11	1/18/2022	KDH	49.8	49.1	50.5	51.0	49.1	50.2	700	1.41	1,918,100	96,377	0	0	1,918,100	96,377	32,468,322
	12	1/19/2022	KDH	50.5	50.1	51.9	51.9	50.1	51.1	1,400	2.77	1,145,400	58,545	0	0	1,145,400	58,545	33,368,434
	13	1/20/2022	KDH	51.9	52.0	51.7	52.5	51.2	52.0	-200	-0.39	1,078,000	55,991	0	0	1,078,000	55,991	33,239,846
	14	1/21/2022	KDH	51.7	52.1	50.8	52.1	50.3	50.9	-900	-1.74	1,540,200	78,346	0	0	1,540,200	78,346	32,661,203
	15	1/24/2022	KDH	50.8	51.1	49.1	51.1	49.0	49.9	-1,700	-3.35	1,344,000	67,006	0	0	1,344,000	67,006	31,568,210
	16	1/25/2022	KDH	49.1	48.6	49.9	50.3	47.6	48.7	800	1.63	1,688,500	82,268	0	0	1,688,500	82,268	32,082,560
	17	1/26/2022	KDH	49.9	50.4	50.4	51.0	49.7	50.3	500	1.00	1,357,000	68,267	0	0	1,357,000	68,267	32,404,028
	18	1/27/2022	KDH	50.4	50.0	50.1	51.1	50.0	0.0	-300	-0.60	587,300	29,660	0	0	587,300	29,660	32,211,147
	19	1/28/2022	KDH	50.1	50.0	50.0	50.8	49.7	50.2	-100	-0.20	767,200	38,485	0	0	767,200	38,485	32,146,853
	20	2/7/2022	KDH	50.0	50.8	50.6	51.0	50.3	50.7	600	1.20	641,400	32,502	0	0	641,400	32,502	32,532,616
	21	2/8/2022	KDH	50.6	50.7	50.4	50.8	50.2	50.5	-200	-0.40	749,500	37,843	0	0	749,500	37,843	32,404,028
	22	2/9/2022	KDH	50.4	50.6	53.1	53.5	50.4	52.1	2,700	5.36	2,094,400	109,124	0	0	2,094,400	109,124	34,139,958
	23	2/10/2022	KDH	53.1	53.0	52.8	53.5	52.1	52.6	-300	-0.56	1,182,100	62,160	0	0	1,182,100	62,160	33,947,077
	24	2/11/2022	KDH	52.8	52.8	52.8	53.0	52.3	52.7	0	0.00	694,600	36,633	0	0	694,600	36,633	33,947,077
	25	2/14/2022	KDH	52.8	52.5	52.7	52.9	51.6	52.3	-100	-0.19	1,148,000	60,072	0	0	1,148,000	60,072	33,882,784
	26	2/15/2022	KDH	52.7	52.6	53.5	53.6	52.4	53.0	800	1.52	1,621,100	85,938	0	0	1,621,100	85,938	34,397,133
	27	2/16/2022	KDH	53.5	53.8	53.8	54.1	53.4	53.7	300	0.56	776,000	41,682	0	0	776,000	41,682	34,590,014
	28	2/17/2022	KDH	53.8	53.9	54.9	54.9	53.3	54.1	1,100	2.04	2,016,000	109,473	0	0	2,016,000	109,473	35,297,245
	29	2/18/2022	KDH	54.9	54.4	54.0	54.8	54.0	54.3	-900	-1.64	939,600	50,993	0	0	939,600	50,993	34,718,602
	30	2/21/2022	KDH	54.0	54.0	54.2	54.8	54.0	54.3	200	0.37	789,600	42,856	0	0	789,600	42,856	34,847,189
	31	2/22/2022	KDH	54.2	53.8	53.9	54.2	52.2	53.3	-300	-0.55	1,597,200	85,119	0	0	1,597,200	85,119	34,654,308
	32	2/23/2022	KDH	53.9	53.9	54.1	54.7	53.4	54.2	200	0.37	1,019,700	55,250	0	0	1,019,700	55,250	34,782,895
	33	2/24/2022	KDH	54.1	54.1	52.8	54.1	51.5	52.8	-1,300	-2.40	1,949,900	103,032	0	0	1,949,900	103,032	33,947,077
	34	2/25/2022	KDH	52.8	53.0	53.3	53.8	53.0	53.4	500	0.95	790,700	42,240	0	0	790,700	42,240	34,268,546
	35	2/28/2022	KDH	53.3	53.3	52.9	53.7	52.6	53.2	-400	-0.75	629,500	33,447	0	0	629,500	33,447	34,011,371
	36	3/1/2022	KDH	52.9	53.0	54.1	54.3	52.7	53.8	1,200	2.27	1,999,200	107,509	0	0	1,999,200	107,509	34,782,895
	37	3/2/2022	KDH	54.1	54.2	53.7	54.7	53.7	54.2	-400	-0.74	1,369,300	74,163	0	0	1,369,300	74,163	34,525,721
	38	3/3/2022	KDH	53.7	54.3	54.6	54.8	53.8	54.4	900	1.68	1,261,000	68,561	0	0	1,261,000	68,561	35,104,364
	39	3/4/2022	KDH	54.6	54.9	54.6	55.4	54.4	54.9	0	0.00	1,601,600	87,901	40,000	2,040	1,641,600	89,941	35,104,364
	40	3/7/2022	KDH	54.6	54.0	53.8	54.3	52.9	53.6	-800	-1.47	1,351,300	72,490	60,000	3,090	1,411,300	75,580	34,590,014
	41	3/8/2022	KDH	53.8	53.0	52.1	53.4	52.1	52.6	-1,700	-3.16	1,741,700	91,626	0	0	1,741,700	91,626	33,497,021
	42	3/9/2022	KDH	52.1	51.7	51.2	52.5	50.7	51.2	-900	-1.73	1,402,500	71,868	0	0	1,402,500	71,868	32,918,378
	43	3/10/2022	KDH	51.2	51.6	51.5	52.2	51.5	51.9	300	0.59	635,900	32,975	0	0	635,900	32,975	33,111,259
	44	3/11/2022	KDH	51.5	51.4	51.0	51.6	50.8	51.1	-500	-0.97	1,354,700	69,257	0	0	1,354,700	69,257	32,789,791
	45	3/14/2022	KDH	51.0	50.9	50.2	51.2	49.2	50.1	-800	-1.57	1,213,700	60,863	0	0	1,213,700	60,863	32,275,441
	46	3/15/2022	KDH	50.2	50.9	50.0	50.9	49.5	50.0	-200	-0.40	1,005,200	50,275	60,000	2,999	1,065,200	53,274	32,146,853
	47	3/16/2022	KDH	50.0	50.3	50.6	51.0	50.0	50.4	600	1.20	701,100	35,326	20,000	930	721,100	36,256	32,532,616
