
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:49 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	POW	17.5	17.7	18.7	18.7	17.7	18.4	1,200	6.86	20,441,700	376,976	100,000	1,750	20,541,700	378,726	43,792,999
	2	1/5/2022	POW	18.7	19.2	19.0	20.0	19.0	19.4	300	1.60	38,787,800	753,547	106,700	1,919	38,894,500	755,466	44,495,560
	3	1/6/2022	POW	19.0	18.9	19.3	19.8	18.9	19.3	250	1.32	27,000,500	521,771	80,200	1,420	27,080,700	523,191	45,081,028
	4	1/7/2022	POW	19.3	19.3	20.2	20.4	19.3	19.9	900	4.68	32,879,500	655,386	82,900	1,626	32,962,400	657,012	47,188,713
	5	1/10/2022	POW	20.2	20.5	18.8	20.8	18.8	20.0	-1,400	-6.95	31,601,600	632,784	82,700	1,782	31,684,300	634,566	43,910,092
	6	1/11/2022	POW	18.8	19.0	18.7	19.4	18.5	19.0	-100	-0.53	32,266,400	611,814	80,200	1,608	32,346,600	613,422	43,675,905
	7	1/12/2022	POW	18.7	18.7	18.2	19.2	17.4	18.2	-500	-2.68	42,975,500	783,891	32,900	656	43,008,400	784,547	42,504,970
	8	1/13/2022	POW	18.2	18.2	16.9	18.7	16.9	17.5	-1,250	-6.89	39,286,800	685,567	141,700	2,395	39,428,500	687,962	39,577,630
	9	1/14/2022	POW	16.9	16.5	17.7	17.8	16.5	17.3	800	4.73	21,841,200	378,438	80,200	1,263	21,921,400	379,701	41,451,127
	10	1/17/2022	POW	17.7	17.7	16.5	17.7	16.5	16.8	-1,200	-6.78	31,333,400	527,094	0	0	31,333,400	527,094	38,640,881
