
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:48 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	FPT	93.0	93.4	93.5	94.2	93.3	93.8	500	0.54	1,935,000	181,501	214,300	21,070	2,149,300	202,571	84,848,377
	2	1/5/2022	FPT	93.5	93.7	93.6	94.2	93.5	93.8	100	0.11	1,193,800	111,927	596,000	57,832	1,789,800	169,759	84,939,124
	3	1/6/2022	FPT	93.6	93.6	93.5	94.0	93.5	93.7	-100	-0.11	1,192,400	111,786	1,112,300	109,519	2,304,700	221,305	84,848,377
	4	1/7/2022	FPT	93.5	93.1	93.4	93.7	93.1	93.3	-100	-0.11	1,016,800	94,881	341,000	34,100	1,357,800	128,981	84,757,630
	5	1/10/2022	FPT	93.4	93.2	92.0	93.5	91.9	92.7	-1,400	-1.50	1,882,400	174,461	987,000	98,601	2,869,400	273,062	83,487,173
	6	1/11/2022	FPT	92.0	92.0	89.5	92.2	89.1	90.8	-2,500	-2.72	2,509,300	227,874	237,300	23,350	2,746,600	251,224	81,218,500
	7	1/12/2022	FPT	89.5	89.1	89.6	90.6	88.5	89.2	100	0.11	1,740,700	155,317	500,000	47,850	2,240,700	203,167	81,309,247
	8	1/13/2022	FPT	89.6	90.9	92.1	92.7	89.8	91.4	2,500	2.79	1,811,800	165,530	136,000	11,342	1,947,800	176,872	83,577,920
	9	1/14/2022	FPT	92.1	91.7	91.3	92.1	90.9	91.3	-800	-0.87	686,700	62,700	222,600	20,233	909,300	82,933	82,851,945
	10	1/17/2022	FPT	91.3	90.5	89.0	91.3	89.0	89.8	-2,300	-2.52	1,568,400	140,807	404,300	39,460	1,972,700	180,267	80,764,765
	11	1/18/2022	FPT	89.0	88.3	88.1	89.6	88.0	88.8	-900	-1.01	1,209,900	107,456	92,000	8,758	1,301,900	116,214	79,955,300
	12	1/19/2022	FPT	88.1	88.1	88.3	89.2	88.0	88.6	200	0.23	744,900	65,998	50,000	4,710	794,900	70,708	80,136,811
	13	1/20/2022	FPT	88.3	88.4	88.8	91.0	88.3	89.9	500	0.57	1,334,600	119,624	21,000	1,974	1,355,600	121,598	80,590,586
	14	1/21/2022	FPT	88.8	89.0	88.2	89.8	88.2	88.7	-600	-0.68	841,200	74,579	86,300	8,199	927,500	82,778	80,046,055
	15	1/24/2022	FPT	88.2	88.2	85.3	88.5	85.0	86.7	-2,900	-3.29	2,024,200	175,428	1,807,000	170,400	3,831,200	345,828	77,414,156
	16	1/25/2022	FPT	85.3	85.2	86.5	87.5	84.0	85.2	1,200	1.41	1,192,600	101,611	1,650,000	150,480	2,842,600	252,091	78,503,218
	17	1/26/2022	FPT	86.5	87.0	86.0	87.0	85.5	86.4	-500	-0.58	913,600	78,885	636,400	58,867	1,550,000	137,752	78,049,442
	18	1/27/2022	FPT	86.0	86.0	85.9	86.7	85.4	0.0	-100	-0.12	719,600	61,906	54,900	5,051	774,500	66,957	77,958,687
	19	1/28/2022	FPT	85.9	86.0	89.5	89.5	85.9	88.0	3,600	4.19	1,552,300	137,185	432,900	39,784	1,985,200	176,969	81,225,873
	20	2/7/2022	FPT	89.5	90.0	89.5	90.1	89.0	89.8	0	0.00	518,400	46,541	450,800	43,142	969,200	89,683	81,225,873
	21	2/8/2022	FPT	89.5	89.5	90.6	91.8	89.5	90.9	1,100	1.23	845,100	76,800	0	0	845,100	76,800	82,224,179
	22	2/9/2022	FPT	90.6	91.7	90.7	91.7	90.6	91.2	100	0.11	1,142,700	104,153	200,000	17,926	1,342,700	122,079	82,314,935
	23	2/10/2022	FPT	90.7	91.4	92.0	92.0	90.2	90.8	1,300	1.43	974,900	88,683	145,000	14,065	1,119,900	102,748	83,494,752
	24	2/11/2022	FPT	92.0	91.8	91.6	92.4	91.4	91.9	-400	-0.43	641,600	58,959	462,600	43,493	1,104,200	102,452	83,131,731
	25	2/14/2022	FPT	91.6	91.0	91.0	91.6	90.4	91.0	-600	-0.66	774,100	70,473	0	0	774,100	70,473	82,587,200
	26	2/15/2022	FPT	91.0	91.0	91.1	91.7	90.5	91.3	100	0.11	655,400	59,853	0	0	655,400	59,853	82,677,955
	27	2/16/2022	FPT	91.1	91.7	91.3	92.5	91.3	92.0	200	0.22	614,200	56,458	201,000	19,577	815,200	76,035	82,859,466
	28	2/17/2022	FPT	91.3	91.9	92.8	92.8	91.0	91.7	1,500	1.64	853,700	78,697	57,700	5,632	911,400	84,329	84,220,793
	29	2/18/2022	FPT	92.8	92.3	92.2	92.5	91.7	92.1	-600	-0.65	618,800	56,970	0	0	618,800	56,970	83,676,262
	30	2/21/2022	FPT	92.2	92.2	93.5	94.0	92.0	93.3	1,300	1.41	1,386,000	129,347	0	0	1,386,000	129,347	84,856,079
	31	2/22/2022	FPT	93.5	93.0	92.9	93.3	92.0	92.4	-600	-0.64	1,158,200	107,012	186,500	18,650	1,344,700	125,662	84,311,548
	32	2/23/2022	FPT	92.9	92.6	93.0	93.9	92.6	93.4	100	0.11	973,800	90,965	0	0	973,800	90,965	84,402,303
	33	2/24/2022	FPT	93.0	93.0	92.0	93.5	90.0	92.6	-1,000	-1.08	1,349,600	124,944	0	0	1,349,600	124,944	83,494,752
	34	2/25/2022	FPT	92.0	92.4	92.3	93.4	92.1	92.6	300	0.33	1,059,900	98,179	0	0	1,059,900	98,179	83,767,017
	35	2/28/2022	FPT	92.3	92.3	93.3	93.5	92.3	92.9	1,000	1.08	1,504,600	139,807	56,800	5,606	1,561,400	145,413	84,674,569
	36	3/1/2022	FPT	93.3	94.0	93.4	94.0	92.5	93.4	100	0.11	1,101,900	102,964	0	0	1,101,900	102,964	84,765,324
	37	3/2/2022	FPT	93.4	93.0	93.1	93.4	92.7	93.1	-300	-0.32	1,088,900	101,336	259,500	25,924	1,348,400	127,260	84,493,059
	38	3/3/2022	FPT	93.1	93.2	93.4	94.0	93.2	93.4	300	0.32	957,600	89,478	474,870	47,235	1,432,470	136,713	84,765,324
	39	3/4/2022	FPT	93.4	93.3	93.5	93.8	93.0	93.5	100	0.11	1,343,800	125,592	0	0	1,343,800	125,592	84,856,079
	40	3/7/2022	FPT	93.5	93.1	93.8	93.9	92.2	93.0	300	0.32	1,698,000	157,905	222,300	22,230	1,920,300	180,135	85,128,345
	41	3/8/2022	FPT	93.8	93.8	94.8	95.4	92.6	94.1	1,000	1.07	2,227,500	209,659	700,000	70,210	2,927,500	279,869	86,035,896
	42	3/9/2022	FPT	94.8	94.6	95.5	96.5	94.6	95.8	700	0.74	2,204,000	211,181	1,429,500	144,951	3,633,500	356,132	86,671,182
	43	3/10/2022	FPT	95.5	96.3	94.6	96.3	94.6	95.3	-900	-0.94	778,700	74,179	790,800	80,741	1,569,500	154,920	85,854,386
	44	3/11/2022	FPT	94.6	94.5	93.2	94.6	92.7	93.7	-1,400	-1.48	1,139,000	106,741	399,600	40,440	1,538,600	147,181	84,583,814
	45	3/14/2022	FPT	93.2	93.0	91.8	93.0	90.5	91.6	-1,400	-1.50	1,943,000	178,054	203,200	20,259	2,146,200	198,313	83,313,241
	46	3/15/2022	FPT	91.8	91.8	91.0	91.8	89.8	90.5	-800	-0.87	1,872,000	169,463	1,551,000	151,764	3,423,000	321,227	82,587,200
