
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:49 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	VPB	35.8	36.2	36.1	36.4	36.0	36.2	250	0.70	14,307,900	517,916	885,999	30,749	15,193,899	548,665	160,259,316
	2	1/5/2022	VPB	36.1	36.1	35.5	36.2	35.5	35.9	-550	-1.53	13,262,600	475,574	1,229,500	44,139	14,492,100	519,713	157,814,305
	3	1/6/2022	VPB	35.5	35.3	35.2	35.5	34.9	35.1	-350	-0.99	14,344,800	504,117	495,600	16,380	14,840,400	520,497	156,258,390
	4	1/7/2022	VPB	35.2	35.1	34.6	35.2	34.6	34.8	-550	-1.56	11,996,200	416,966	0	0	11,996,200	416,966	153,813,379
	5	1/10/2022	VPB	34.6	34.5	34.4	35.1	34.2	34.6	-200	-0.58	11,049,800	381,873	529,525	19,541	11,579,325	401,414	152,924,285
	6	1/11/2022	VPB	34.4	34.4	34.3	34.8	34.0	34.4	-100	-0.29	9,312,300	320,227	545,600	20,061	9,857,900	340,288	152,479,737
	7	1/12/2022	VPB	34.3	34.2	35.4	35.5	33.9	34.6	1,100	3.21	12,092,100	418,696	500,000	16,000	12,592,100	434,696	157,369,758
	8	1/13/2022	VPB	35.4	35.7	35.3	36.3	35.0	35.8	-150	-0.42	15,856,600	566,759	509,500	16,788	16,366,100	583,547	156,702,937
	9	1/14/2022	VPB	35.3	35.3	34.9	35.4	34.7	35.1	-400	-1.13	6,912,100	242,561	495,600	16,256	7,407,700	258,817	154,924,748
	10	1/17/2022	VPB	34.9	34.9	33.1	35.1	33.1	34.6	-1,800	-5.16	12,758,900	439,059	60,000	2,235	12,818,900	441,294	146,922,895
