
						THỐNG KÊ GIAO DỊCH												
						Ngày xuất:	8/12/2022 2:49 PM											




	STT	Ngày	Mã	"Tham
 chiếu"	"Mở 
cửa"	"Đóng
 cửa"	"Cao
nhất"	"Thấp
 nhất"	"Trung
 bình"	Thay đổi giá		GD khớp lệnh		GD thỏa thuận		Tổng giao dịch		"Vốn hóa
 thị trường"
										+/-	%	KL	GT	KL	GT	KL	GT	
	1	1/4/2022	STB	31.5	32.0	32.1	32.9	31.7	32.4	600	1.90	32,861,600	1,063,033	1,310,000	42,096	34,171,600	1,105,129	60,515,424
	2	1/5/2022	STB	32.1	31.9	32.6	32.8	31.7	32.2	450	1.40	36,939,600	1,189,292	435,800	13,258	37,375,400	1,202,550	61,363,772
	3	1/6/2022	STB	32.6	32.5	32.7	33.9	32.4	33.3	150	0.46	38,537,500	1,283,252	377,270	11,631	38,914,770	1,294,883	61,646,554
	4	1/7/2022	STB	32.7	32.7	32.0	33.0	32.0	32.3	-750	-2.29	28,165,900	910,076	1,000,000	32,827	29,165,900	942,903	60,232,642
	5	1/10/2022	STB	32.0	32.0	31.6	33.0	31.2	31.9	-350	-1.10	28,376,500	905,440	575,800	18,945	28,952,300	924,385	59,572,817
	6	1/11/2022	STB	31.6	31.8	32.5	33.3	31.7	32.6	850	2.69	29,595,900	965,600	307,200	10,383	29,903,100	975,983	61,175,250
	7	1/12/2022	STB	32.5	32.5	34.7	34.7	31.7	33.6	2,250	6.93	62,422,400	2,097,412	625,000	20,809	63,047,400	2,118,221	65,416,985
	8	1/13/2022	STB	34.7	35.4	34.3	36.2	34.3	35.3	-400	-1.15	43,947,500	1,550,745	637,600	20,594	44,585,100	1,571,339	64,662,899
	9	1/14/2022	STB	34.3	33.8	35.0	35.5	33.8	34.5	700	2.04	26,697,800	920,955	2,297,200	77,590	28,995,000	998,545	65,982,550
