,1,2022-01-04 00:00:00,VIB,47.3,47.95,47.65,48.05,47.25,47.59,350,0.74,2311300,109998,280000,14028,2591300,124026,74007264
,2,2022-01-05 00:00:00,VIB,47.65,47.65,47.45,48.85,46.85,47.745,-200,-0.42,1966300,93866,0,0,1966300,93866,73696635
,3,2022-01-06 00:00:00,VIB,47.45,46.8,46.7,48.4,46.3,47.047,-750,-1.58,4190200,197138,2057800,97345.61,6248000,294483.61,72531778
,4,2022-01-07 00:00:00,VIB,46.7,46.45,46.2,47,46.15,46.465,-500,-1.07,2216300,102930,0,0,2216300,102930,71755206
,5,2022-01-10 00:00:00,VIB,46.2,45.9,45.5,46.3,44.5,45.338,-700,-1.52,3785400,171622,0,0,3785400,171622,70668006
,6,2022-01-11 00:00:00,VIB,45.5,45.5,44.7,46,44.3,45.083,-800,-1.76,1697800,76542,0,0,1697800,76542,69425492
,7,2022-01-12 00:00:00,VIB,44.7,44.7,46.95,47.3,42.7,45.68,2250,5.03,2888100,132134,0,0,2888100,132134,72920064
,8,2022-01-13 00:00:00,VIB,46.95,47.4,46.6,48.5,46.5,47.668,-350,-0.75,4106800,195602,0,0,4106800,195602,72376463
,9,2022-01-14 00:00:00,VIB,46.6,45.7,45.9,46.5,45,45.83,-700,-1.5,1318700,60427,0,0,1318700,60427,71289263
,10,2022-01-17 00:00:00,VIB,45.9,45.9,44,46.7,43.5,45.423,-1900,-4.14,3082400,139337,0,0,3082400,139337,68338292
,11,2022-01-18 00:00:00,VIB,44,43.5,43.4,44.9,42.1,43.23,-600,-1.36,3248400,140500,0,0,3248400,140500,67406406
,12,2022-01-19 00:00:00,VIB,43.4,43.2,43.6,44.6,43.2,43.69,200,0.46,1232900,53857,0,0,1232900,53857,67717034
,13,2022-01-20 00:00:00,VIB,43.6,43.6,44,44.5,42.1,42.918,400,0.92,2766500,119004,0,0,2766500,119004,68338292
,14,2022-01-21 00:00:00,VIB,44,43.5,45.1,46,43.45,44.745,1100,2.5,2323300,104003,0,0,2323300,104003,70046749
,15,2022-01-24 00:00:00,VIB,45.1,44.9,44.1,45.95,44,45.089,-1000,-2.22,1532600,69009,0,0,1532600,69009,68493606
,16,2022-01-25 00:00:00,VIB,44.1,44.1,45.8,45.8,44,44.529,1700,3.85,1454600,64991,0,0,1454600,64991,71133949
,17,2022-01-26 00:00:00,VIB,45.8,46,47.1,48,45.8,47.049,1300,2.84,4286000,201656,0,0,4286000,201656,73153035
,18,2022-01-27 00:00:00,VIB,47.1,47.15,46.8,48,46.3,0,-300,-0.64,1798500,84683,0,0,1798500,84683,72687092
,19,2022-01-28 00:00:00,VIB,46.8,47.3,47.55,48.9,46.7,47.94,750,1.6,3606500,172827,0,0,3606500,172827,73851949
,20,2022-02-07 00:00:00,VIB,47.55,47.9,47.35,48.5,47.35,47.827,-200,-0.42,1529200,73114,0,0,1529200,73114,73541321
,21,2022-02-08 00:00:00,VIB,47.35,46.6,48,48,46.6,47.526,650,1.37,2461300,117029,0,0,2461300,117029,74550864
,22,2022-02-09 00:00:00,VIB,48,48.45,47.9,49,47.7,48.495,-100,-0.21,2899700,140468,607611,27702.4215,3507311,168170.4215,74395549
,23,2022-02-10 00:00:00,VIB,47.9,47.6,47.6,48.1,47.2,47.67,-300,-0.63,1854100,88380,0,0,1854100,88380,73929606
,24,2022-02-11 00:00:00,VIB,47.6,47.3,47.7,48.3,47.25,47.779,100,0.21,1582500,75611,0,0,1582500,75611,74084921
,25,2022-02-14 00:00:00,VIB,47.7,46.8,45.9,47.45,45.9,46.937,-1800,-3.77,3436300,160274,460000,20424,3896300,180698,71289263
,26,2022-02-15 00:00:00,VIB,45.9,46,46.2,46.7,45,46.066,300,0.65,2588200,119256,4360000,200124,6948200,319380,71755206
,27,2022-02-16 00:00:00,VIB,46.2,46.2,45.6,46.2,45.4,45.732,-600,-1.3,2393300,109446,9477500,464097.5,11870800,573543.5,70823320
,28,2022-02-17 00:00:00,VIB,45.6,46,46.8,46.8,45.6,46.402,1200,2.63,1576800,73212,288000,12372,1864800,85584,72687092
,29,2022-02-18 00:00:00,VIB,46.8,46.6,46.85,47.4,46.4,46.934,50,0.11,1499000,70348,240000,11232,1739000,81580,72764749
,30,2022-02-21 00:00:00,VIB,46.85,46.2,46.6,46.85,46.15,46.434,-250,-0.53,1898300,88155,0,0,1898300,88155,72376463
,31,2022-02-22 00:00:00,VIB,46.6,46,46.5,46.8,45.7,46.218,-100,-0.21,1809200,83669,0,0,1809200,83669,72221149
,32,2022-02-23 00:00:00,VIB,46.5,47,46.9,47.85,46.7,47.185,400,0.86,1991300,93943,550000,25575,2541300,119518,72842406
,33,2022-02-24 00:00:00,VIB,46.9,46.65,46.85,47.2,45,46.498,-50,-0.11,3087200,143548,0,0,3087200,143548,72764749
,34,2022-02-25 00:00:00,VIB,46.85,47.1,47.4,47.65,47,47.403,550,1.17,2371600,112420,0,0,2371600,112420,73618978
,35,2022-02-28 00:00:00,VIB,47.4,47.5,46.9,47.6,46.9,47.08,-500,-1.05,1375700,64760,0,0,1375700,64760,72842406
,36,2022-03-01 00:00:00,VIB,46.9,46.8,47,47,46.2,46.535,100,0.21,1554800,72379,0,0,1554800,72379,72997721
,37,2022-03-02 00:00:00,VIB,47,46.6,45.8,46.6,44.1,45.555,-1200,-2.55,4369400,199124,50000,2300,4419400,201424,71133949
,38,2022-03-03 00:00:00,VIB,45.8,45.45,46,46,44.4,45.094,200,0.44,2259100,101962,0,0,2259100,101962,71444578
,39,2022-03-04 00:00:00,VIB,46,45.9,45.8,46.3,45.4,45.691,-200,-0.43,963100,44014,0,0,963100,44014,71133949
,40,2022-03-07 00:00:00,VIB,45.8,45.5,44.9,45.5,44.9,45.189,-900,-1.97,1310200,59196,50000,2300,1360200,61496,69736120
,41,2022-03-08 00:00:00,VIB,44.9,44.8,44.6,45.4,44.35,45.007,-300,-0.67,2093200,94209,0,0,2093200,94209,69270177
