,1,2022-01-04 00:00:00,SSI,51.8,52.5,53,53.4,51.9,52.635,1200,2.32,16445000,865814,0,0,16445000,865814,52064453
,2,2022-01-05 00:00:00,SSI,53,53,52.8,53.9,52.5,53.102,-200,-0.38,15701400,833634,412700,21726.11,16114100,855360.11,51867983
,3,2022-01-06 00:00:00,SSI,52.8,52.4,51.9,53,51.9,52.392,-900,-1.7,13248000,694083,109400,5377.01,13357400,699460.01,50983870
,4,2022-01-07 00:00:00,SSI,51.9,51.7,51.6,52.5,51.2,51.669,-300,-0.58,13974400,722016,0,0,13974400,722016,50688923
,5,2022-01-10 00:00:00,SSI,51.6,51.6,49.55,52,49.55,50.767,-2050,-3.97,17471200,886967,112700,6221.04,17583900,893188.04,48675119
,6,2022-01-11 00:00:00,SSI,49.55,49.7,48.1,50.6,48,49.096,-1450,-2.93,15601500,765971,109400,5798.2,15710900,771769.2,47250721
,7,2022-01-12 00:00:00,SSI,48.1,48.5,50.5,50.5,48.1,49.183,2400,4.99,15464300,761336,0,0,15464300,761336,49608345
,8,2022-01-13 00:00:00,SSI,50.5,51,48.85,51.1,48.85,49.9,-1650,-3.27,11392500,567936,112700,5296.9,11505200,573232.9,47987479
,9,2022-01-14 00:00:00,SSI,48.85,48.45,48.7,49.45,48.3,48.858,-150,-0.31,6678400,326231,109400,4972.23,6787800,331203.23,47840127
,10,2022-01-17 00:00:00,SSI,48.7,48.5,45.3,48.9,45.3,46.303,-3400,-6.98,32346300,1497218,0,0,32346300,1497218,44500159
,11,2022-01-18 00:00:00,SSI,45.3,44.3,42.3,45.1,42.15,43.848,-3000,-6.62,15992300,699221,150000,7200,16142300,706421,41553129
,12,2022-01-19 00:00:00,SSI,42.3,43.9,45.2,45.2,43.35,44.008,2900,6.86,11085500,488587,25000,983.75,11110500,489570.75,44401925
,13,2022-01-20 00:00:00,SSI,45.2,45.4,45.7,46.2,44.45,45.134,500,1.11,9055600,409030,0,0,9055600,409030,44893097
