,1,2022-01-04 00:00:00,TPB,41.05,41.5,42.75,43.25,41.3,42.34,1700,4.14,11034900,467256,0,0,11034900,467256,67620047
,2,2022-01-05 00:00:00,TPB,42.75,42.5,42,42.75,41.9,42.147,-750,-1.75,3828100,161331,124200,4943.16,3952300,166274.16,66433731
,3,2022-01-06 00:00:00,TPB,42,41.3,42,43,41.3,42.183,0,0,5190400,218948,120300,4703.73,5310700,223651.73,66433731
,4,2022-01-07 00:00:00,TPB,42,41.85,41,42.4,41,41.643,-1000,-2.38,4150700,172622,0,0,4150700,172622,64851975
,5,2022-01-10 00:00:00,TPB,41,41,40.45,41.95,40.45,41.049,-550,-1.34,4219100,173191,124200,5446.17,4343300,178637.17,63982010
,6,2022-01-11 00:00:00,TPB,40.45,40.4,40.2,41.5,40,40.932,-250,-0.62,4830300,197712,120300,5202.975,4950600,202914.975,63586571
,7,2022-01-12 00:00:00,TPB,40.2,40.2,43,43,40,41.346,2800,6.97,18620300,772000,525000,21105,19145300,793105,68015486
,8,2022-01-13 00:00:00,TPB,43,43.3,42.15,44,42.1,43.467,-850,-1.98,17622800,765453,124200,4968,17747000,770421,66670994
,9,2022-01-14 00:00:00,TPB,42.15,41.7,41.9,42.55,41.6,42.204,-250,-0.59,5566400,234888,120300,4715.76,5686700,239603.76,66275555
,10,2022-01-17 00:00:00,TPB,41.9,41.6,40.2,42.2,40.2,41.252,-1700,-4.06,9068700,373079,0,0,9068700,373079,63586571
,11,2022-01-18 00:00:00,TPB,40.2,39.6,38.9,40.25,38.75,39.617,-1300,-3.23,9953400,393522,20055,796.1835,9973455,394318.1835,61530289
,12,2022-01-19 00:00:00,TPB,38.9,38.6,39.3,40.3,38.6,39.746,400,1.03,6653400,264412,0,0,6653400,264412,62162991
,13,2022-01-20 00:00:00,TPB,39.3,39.3,39.6,40.35,39.25,39.719,300,0.76,7434600,295242,0,0,7434600,295242,62637518
,14,2022-01-21 00:00:00,TPB,39.6,39.65,40,41,39.65,40.521,400,1.01,8225000,333179,0,0,8225000,333179,63270220
,15,2022-01-24 00:00:00,TPB,40,40,37.75,40.5,37.2,39.518,-2250,-5.63,6820100,269046,0,0,6820100,269046,59711270
,16,2022-01-25 00:00:00,TPB,37.75,37.7,39.75,40,37.7,38.991,2000,5.3,8957900,349389,0,0,8957900,349389,62874781
,17,2022-01-26 00:00:00,TPB,39.75,40,39.2,40.55,39.2,40.172,-550,-1.38,10946400,439175,3200000,128000,14146400,567175,62004815
,18,2022-01-27 00:00:00,TPB,39.2,39.4,40.2,40.5,39.2,0,1000,2.55,7264800,289376,0,0,7264800,289376,63586571
,19,2022-01-28 00:00:00,TPB,40.2,40.15,41.95,42.3,40,41.605,1750,4.35,15526500,646168,0,0,15526500,646168,66354643
,20,2022-02-07 00:00:00,TPB,41.95,42.3,41.7,42.6,41.3,41.944,-250,-0.6,5806800,243543,0,0,5806800,243543,65959204
,21,2022-02-08 00:00:00,TPB,41.7,41.85,42,42.4,41.3,41.799,300,0.72,5776900,241476,0,0,5776900,241476,66433731
,22,2022-02-09 00:00:00,TPB,42,41.9,41.5,42.35,41.4,41.886,-500,-1.19,5316900,222676,102500,4297.825,5419400,226973.825,65642853
,23,2022-02-10 00:00:00,TPB,41.5,41.8,41.2,41.8,40.8,41.348,-300,-0.72,3954300,163490,0,0,3954300,163490,65168326
,24,2022-02-11 00:00:00,TPB,41.2,41,42.85,42.95,40.8,42.224,1650,4,15984500,674932,0,0,15984500,674932,67778223
,25,2022-02-14 00:00:00,TPB,42.85,42,40,42.85,40,42.487,-2850,-6.65,7405700,313396,0,0,7405700,313396,63270220
,26,2022-02-15 00:00:00,TPB,40,41,40.75,41.05,40.2,40.782,750,1.88,3153900,128622,0,0,3153900,128622,64456536
,27,2022-02-16 00:00:00,TPB,40.75,40.95,40.4,41.1,40.35,40.621,-350,-0.86,2879600,116919,0,0,2879600,116919,63902922
,28,2022-02-17 00:00:00,TPB,40.4,40.4,41.15,41.15,40.3,40.548,750,1.86,3081100,125214,0,0,3081100,125214,65089239
,29,2022-02-18 00:00:00,TPB,41.15,40.5,40.8,41.2,40.5,40.751,-350,-0.85,3759900,153230,0,0,3759900,153230,64535624
,30,2022-02-21 00:00:00,TPB,40.8,40.5,40.9,40.9,40.1,40.594,100,0.25,3924200,159352,70000,2989,3994200,162341,64693800
,31,2022-02-22 00:00:00,TPB,40.9,40.55,41.5,41.5,40.4,41.167,600,1.47,8309400,342177,0,0,8309400,342177,65642853
,32,2022-02-23 00:00:00,TPB,41.5,41.5,42.6,43.2,41.45,42.419,1100,2.65,16076300,681979,0,0,16076300,681979,67382784
