,1,2022-01-04 00:00:00,VRE,30.1,30.3,31.15,31.5,30.3,31.044,1050,3.49,8227900,255459,0,0,8227900,255459,70782718
,2,2022-01-05 00:00:00,VRE,31.15,31.25,33.3,33.3,31.25,32.788,2150,6.9,10789700,353810,131000,3799,10920700,357609,75668203
,3,2022-01-06 00:00:00,VRE,33.3,34.5,35.6,35.6,34.1,35.36,2300,6.91,24897800,880388,127300,3946.3,25025100,884334.3,80894535
,4,2022-01-07 00:00:00,VRE,35.6,35.95,34.75,37,34.75,35.665,-850,-2.39,16447000,586176,0,0,16447000,586176,78963065
,5,2022-01-10 00:00:00,VRE,34.75,34.65,35,36.5,34.65,35.813,250,0.72,11058000,396021,131000,4866.65,11189000,400887.65,79531144
,6,2022-01-11 00:00:00,VRE,35,34.8,34.2,35.6,33.95,34.783,-800,-2.29,13557200,471561,127300,4767.385,13684500,476328.385,77713290
,7,2022-01-12 00:00:00,VRE,34.2,33.95,36,36.05,32.2,33.968,1800,5.26,17913300,610315,0,0,17913300,610315,81803463
,8,2022-01-13 00:00:00,VRE,36,36.1,33.8,36.25,33.8,35.085,-2200,-6.11,10549600,369240,151000,5058.5,10700600,374298.5,76804362
,9,2022-01-14 00:00:00,VRE,33.8,33,34.4,34.65,33,34.005,600,1.78,5549300,188785,127300,4003.585,5676600,192788.585,78167753
,10,2022-01-17 00:00:00,VRE,34.4,34.2,32,34.7,32,33.136,-2400,-6.98,10933900,360855,0,0,10933900,360855,72714189
,11,2022-01-18 00:00:00,VRE,32,31.6,32.4,33.2,31.5,32.175,400,1.25,9207200,296377,0,0,9207200,296377,73623116
,12,2022-01-19 00:00:00,VRE,32.4,32.6,33.25,33.3,32.5,32.983,850,2.62,4998000,164956,0,0,4998000,164956,75554587
,13,2022-01-20 00:00:00,VRE,33.25,32.9,33.6,34.3,32.7,33.604,350,1.05,5387000,181025,1262000,39290,6649000,220315,76349899
,14,2022-01-21 00:00:00,VRE,33.6,33.65,33.1,34,33.1,33.504,-500,-1.49,4567900,152915,0,0,4567900,152915,75213739
,15,2022-01-24 00:00:00,VRE,33.1,33.1,31,33.1,31,32.249,-2100,-6.34,6704400,215194,0,0,6704400,215194,70441871
,16,2022-01-25 00:00:00,VRE,31,31.85,33.15,33.15,31,31.914,2150,6.94,6177100,197769,56000,1853.6,6233100,199622.6,75327355
,17,2022-01-26 00:00:00,VRE,33.15,33.6,33.9,35.25,33.15,34.212,750,2.26,8966300,306612,0,0,8966300,306612,77031594
,18,2022-01-27 00:00:00,VRE,33.9,33.8,34.2,34.95,33.6,0,300,0.88,6133600,211035,0,0,6133600,211035,77713290
,19,2022-01-28 00:00:00,VRE,34.2,34.1,34.95,35.8,34.1,35.164,750,2.19,9720700,341731,135500,4779.085,9856200,346510.085,79417528
