,1,2022-01-04 00:00:00,HPG,46.4,46.8,46.75,47.2,46.6,46.826,350,0.75,20100700,941159,0,0,20100700,941159,209109137
,2,2022-01-05 00:00:00,HPG,46.75,46.9,46.8,47.35,46.8,47.119,50,0.11,18760700,883736,785700,35917.95,19546400,919653.95,209332783
,3,2022-01-06 00:00:00,HPG,46.8,46.5,46.1,46.7,46.1,46.402,-700,-1.5,17172700,796845,413600,18012.28,17586300,814857.28,206201737
,4,2022-01-07 00:00:00,HPG,46.1,46.1,45.8,46.2,45.65,45.876,-300,-0.65,16335300,749352,0,0,16335300,749352,204859860
,5,2022-01-10 00:00:00,HPG,45.8,45.85,45.65,46.65,45.5,45.968,-150,-0.33,17477500,803406,3175700,147214.3,20653200,950620.3,204188922
,6,2022-01-11 00:00:00,HPG,45.65,46.05,45.1,46.05,45.1,45.636,-550,-1.2,12758500,582249,513600,24983.68,13272100,607232.68,201728814
,7,2022-01-12 00:00:00,HPG,45.1,45.2,46.2,46.25,45.15,45.763,1100,2.44,14686700,672332,0,0,14686700,672332,206649029
,8,2022-01-13 00:00:00,HPG,46.2,46.3,46.7,47.3,46.2,46.719,500,1.08,24990100,1167446,587700,25931.1,25577800,1193377.1,208885490
,9,2022-01-14 00:00:00,HPG,46.7,46.5,46.25,46.85,46.2,46.499,-450,-0.96,7902000,367341,695900,31723.08,8597900,399064.08,206872675
,10,2022-01-17 00:00:00,HPG,46.25,46.25,44.7,46.5,44.7,45.508,-1550,-3.35,21661200,984593,4070000,194995,25731200,1179588,199939645
,11,2022-01-18 00:00:00,HPG,44.7,44.5,44,45.25,43,44.199,-700,-1.57,21441900,947545,0,0,21441900,947545,196808599
,12,2022-01-19 00:00:00,HPG,44,44.4,43.5,44.55,43.45,43.975,-500,-1.14,17705400,777492,263300,11547.91,17968700,789039.91,194572138
,13,2022-01-20 00:00:00,HPG,43.5,43.8,44,44.2,43.3,43.826,500,1.15,14665400,643003,420000,18950,15085400,661953,196808599
,14,2022-01-21 00:00:00,HPG,44,44,43.3,44.45,43.1,43.635,-700,-1.59,16277300,709940,100000,4705,16377300,714645,193677553
,15,2022-01-24 00:00:00,HPG,43.3,43.1,40.7,43.2,40.7,41.861,-2600,-6,29425200,1229731,2630000,109091,32055200,1338822,182047954
,16,2022-01-25 00:00:00,HPG,40.7,40.5,43.25,43.3,40.2,41.387,2550,6.27,17887600,742124,1877600,74952.42,19765200,817076.42,193453907
,17,2022-01-26 00:00:00,HPG,43.25,43.5,43.45,44.45,43.45,43.932,200,0.46,15205400,667648,2354200,98735.1,17559600,766383.1,194348492
,18,2022-01-27 00:00:00,HPG,43.45,43.2,42.15,43.5,42,0,-1300,-2.99,14700800,626343,40000,1620,14740800,627963,188533692
,19,2022-01-28 00:00:00,HPG,42.15,42.25,42.2,42.8,41.7,42.139,50,0.12,14941600,629678,920100,39944.646,15861700,669622.646,188757338
,20,2022-02-07 00:00:00,HPG,42.2,42.8,43.05,43.7,41.8,42.716,850,2.01,16609600,709578,114000,4770.9,16723600,714348.9,192559322
,21,2022-02-08 00:00:00,HPG,43.05,43,45.55,45.55,43,44.672,2500,5.81,26528800,1185580,2488900,107430.1,29017700,1293010.1,203741629
,22,2022-02-09 00:00:00,HPG,45.55,45.8,47.3,48.3,45.7,47.432,1750,3.84,40297200,1911276,918000,42907.2,41215200,1954183.2,211569244
,23,2022-02-10 00:00:00,HPG,47.3,47.4,47,47.9,46.7,47.361,-300,-0.63,23598200,1117451,1639100,74987.95,25237300,1192438.95,210227367
