,1,2022-01-04 00:00:00,VHM,82,82.7,85.1,85.4,82.5,84.045,3100,3.78,10190100,857005,2121500,168731.76,12311600,1025736.76,370556673
,2,2022-01-05 00:00:00,VHM,85.1,85.1,84,85.9,84,85.064,-1100,-1.29,7373100,626811,188300,14913.36,7561400,641724.36,365766869
,3,2022-01-06 00:00:00,VHM,84,84,85.3,86,84,85.267,1300,1.55,10551700,899707,182900,14302.78,10734600,914009.78,371427547
,4,2022-01-07 00:00:00,VHM,85.3,85.5,85.4,86.4,84.3,85.421,100,0.12,8240800,703930,0,0,8240800,703930,371862983
,5,2022-01-10 00:00:00,VHM,85.4,85.5,85.4,87.4,84.6,86.123,0,0,9915000,853909,337300,30003.29,10252300,883912.29,371862983
,6,2022-01-11 00:00:00,VHM,85.4,85.5,83.6,85.7,83,84.488,-1800,-2.11,6135600,518384,182900,16698.77,6318500,535082.77,364025122
,7,2022-01-12 00:00:00,VHM,83.6,83,83.6,84.4,81.4,82.731,0,0,6533800,540737,0,0,6533800,540737,364025122
,8,2022-01-13 00:00:00,VHM,83.6,84,82.2,84.3,82,82.844,-1400,-1.67,6683500,553369,272300,21201.74,6955800,574570.74,357929008
,9,2022-01-14 00:00:00,VHM,82.2,82,82.2,82.8,81.6,82.127,0,0,3589700,294828,182900,13991.85,3772600,308819.85,357929008
,10,2022-01-17 00:00:00,VHM,82.2,82.3,79.1,82.5,79.1,80.902,-3100,-3.77,8310500,671088,0,0,8310500,671088,344430468
,11,2022-01-18 00:00:00,VHM,79.1,79.2,77,80,76.1,78.034,-2100,-2.65,8073900,629479,491000,38654.2,8564900,668133.2,335286297
,12,2022-01-19 00:00:00,VHM,77,77,77.6,78.3,77,77.715,600,0.78,3344400,259887,0,0,3344400,259887,337898917
,13,2022-01-20 00:00:00,VHM,77.6,77.6,78.6,79.6,77.4,78.448,1000,1.29,3627700,284660,384000,31872,4011700,316532,342253285
,14,2022-01-21 00:00:00,VHM,78.6,79.4,79.4,79.5,77.7,78.829,800,1.02,5040100,397418,0,0,5040100,397418,345736779
,15,2022-01-24 00:00:00,VHM,79.4,78.7,76.2,79,76.2,77.76,-3200,-4.03,5605300,435053,0,0,5605300,435053,331802803
,16,2022-01-25 00:00:00,VHM,76.2,76.5,81,81,75.7,77.731,4800,6.3,5762000,450891,110000,8220,5872000,459111,352703767
,17,2022-01-26 00:00:00,VHM,81,81,81.2,81.2,80,80.571,200,0.25,3922600,316609,0,0,3922600,316609,353574640
,18,2022-01-27 00:00:00,VHM,81.2,81.2,81,81.8,79.7,0,-200,-0.25,4446800,358529,662400,52422.4,5109200,410951.4,352703767
,19,2022-01-28 00:00:00,VHM,81,80.4,80.3,81.2,80.2,80.785,-700,-0.86,3900100,314815,0,0,3900100,314815,349655709
,20,2022-02-07 00:00:00,VHM,80.3,81.6,82.2,83,81.2,82.179,1900,2.37,4868100,400060,0,0,4868100,400060,357929008
,21,2022-02-08 00:00:00,VHM,82.2,82.5,81.2,82.5,81,81.585,-1000,-1.22,3101900,253015,520000,42744,3621900,295759,353574640
,22,2022-02-09 00:00:00,VHM,81.2,81.2,81.5,84,81.2,81.823,300,0.37,4706300,385040,500000,40600,5206300,425640,354880950
,23,2022-02-10 00:00:00,VHM,81.5,81.8,80.1,81.8,79.6,80.538,-1400,-1.72,5872800,472843,0,0,5872800,472843,348784836
,24,2022-02-11 00:00:00,VHM,80.1,80,79.7,80.5,79.5,79.898,-400,-0.5,3480800,278110,520000,42152,4000800,320262,347043089
