,1,2022-01-04 00:00:00,GAS,96.2,96.9,101.9,101.9,96.9,100.001,5700,5.93,1730300,173271,0,0,1730300,173271,195031505
,2,2022-01-05 00:00:00,GAS,101.9,102.7,105,105.4,102.5,104.578,3100,3.04,2082700,217840,100000,10486,2182700,228326,200964750
,3,2022-01-06 00:00:00,GAS,105,104,103.7,104.9,102.9,103.826,-1300,-1.24,828300,85999,233300,24019.41,1061600,110018.41,198476615
,4,2022-01-07 00:00:00,GAS,103.7,104.5,107.5,109.3,103.3,106.103,3800,3.66,1777900,188670,0,0,1777900,188670,205749625
,5,2022-01-10 00:00:00,GAS,107.5,107.5,102,107.5,102,105.809,-5500,-5.12,1000600,105872,0,0,1000600,105872,195222900
,6,2022-01-11 00:00:00,GAS,102,103,103.3,104.5,102,103.426,1300,1.27,650100,67237,33300,3633.03,683400,70870.03,197711035
,7,2022-01-12 00:00:00,GAS,103.3,105,108,108.9,105,107.214,4700,4.55,1475800,158254,150000,16071,1625800,174325,206706600
,8,2022-01-13 00:00:00,GAS,108,109.1,105,111,105,108.407,-3000,-2.78,772800,83331,0,0,772800,83331,200964750
,9,2022-01-14 00:00:00,GAS,105,104,105.5,106.5,103.5,105.023,500,0.48,539400,56663,33300,3253.41,572700,59916.41,201921725
,10,2022-01-17 00:00:00,GAS,105.5,106.7,104.6,109.7,98.2,107.473,-900,-0.85,1451600,155859,194000,20468.18,1645600,176327.18,200199170
,11,2022-01-18 00:00:00,GAS,104.6,104,107,108,104,106.279,2400,2.29,931200,99000,0,0,931200,99000,204792650
,12,2022-01-19 00:00:00,GAS,107,108.1,107,108.9,105.5,107.585,0,0,664500,71476,0,0,664500,71476,204792650
,13,2022-01-20 00:00:00,GAS,107,107,108.6,108.6,105.5,107.014,1600,1.5,717300,76953,0,0,717300,76953,207854970
,14,2022-01-21 00:00:00,GAS,108.6,108,107.4,108.8,104.7,106.833,-1200,-1.1,1063800,113667,0,0,1063800,113667,205558230
,15,2022-01-24 00:00:00,GAS,107.4,107,107.1,109,106.8,107.869,-300,-0.28,1029200,110989,0,0,1029200,110989,204984045
,16,2022-01-25 00:00:00,GAS,107.1,106,109.5,109.5,104,106.934,2400,2.24,1322100,141634,0,0,1322100,141634,209577525
,17,2022-01-26 00:00:00,GAS,109.5,110.3,112.2,113,109,111.015,2700,2.47,1440600,160034,0,0,1440600,160034,214745190
,18,2022-01-27 00:00:00,GAS,112.2,112.5,111.8,114.9,110.2,0,-400,-0.36,911500,103154,0,0,911500,103154,213979610
,19,2022-01-28 00:00:00,GAS,111.8,111.9,109,113,106.5,108.928,-2800,-2.5,1656400,180448,0,0,1656400,180448,208620550
,20,2022-02-07 00:00:00,GAS,109,113.8,114.7,116,112.1,114.767,5700,5.23,926300,106308,0,0,926300,106308,219530065
,21,2022-02-08 00:00:00,GAS,114.7,114.5,114,115.5,112.6,114.035,-700,-0.61,637800,72730,0,0,637800,72730,218190300
,22,2022-02-09 00:00:00,GAS,114,113,110,113.6,110,111.817,-4000,-3.51,1828900,204345,0,0,1828900,204345,210534500
,23,2022-02-10 00:00:00,GAS,110,112,112,112.8,110,111.407,2000,1.82,859800,95801,0,0,859800,95801,214362400
,24,2022-02-11 00:00:00,GAS,112,112.5,111,112.8,111,111.725,-1000,-0.89,483000,53963,0,0,483000,53963,212448450
,25,2022-02-14 00:00:00,GAS,111,113.6,116,118,112.8,115.145,5000,4.5,1817900,209383,0,0,1817900,209383,222018200
,26,2022-02-15 00:00:00,GAS,116,116,117.4,119.6,113.6,117.96,1400,1.21,1425600,168141,0,0,1425600,168141,224697730
,27,2022-02-16 00:00:00,GAS,117.4,114.5,114.5,115.9,113,114.135,-2900,-2.47,723400,82577,122500,14005.425,845900,96582.425,219147275
,28,2022-02-17 00:00:00,GAS,114.5,114.4,118.7,118.7,113.7,115.933,4200,3.67,1128100,131448,0,0,1128100,131448,227185865
,29,2022-02-18 00:00:00,GAS,118.7,116.5,117,118.7,115.3,117.074,-1700,-1.43,732400,85744,0,0,732400,85744,223932150
,30,2022-02-21 00:00:00,GAS,117,116.5,115.8,117,115.5,116.024,-1200,-1.03,332600,38584,0,0,332600,38584,221635410
,31,2022-02-22 00:00:00,GAS,115.8,118,116.5,118.5,116,117.6,700,0.6,721200,84777,0,0,721200,84777,222975175
,32,2022-02-23 00:00:00,GAS,116.5,117.6,117,120.5,116.3,118.965,500,0.43,1292100,153629,0,0,1292100,153629,223932150
,33,2022-02-24 00:00:00,GAS,117,118,119,122.5,117.3,120.111,2000,1.71,1890000,227010,0,0,1890000,227010,227760050
,34,2022-02-25 00:00:00,GAS,119,120.1,117.2,122.2,116.6,119.407,-1800,-1.51,1320300,157562,0,0,1320300,157562,224314940
,35,2022-02-28 00:00:00,GAS,117.2,119,118,119.6,117,117.97,800,0.68,940300,110928,0,0,940300,110928,225846100
,36,2022-03-01 00:00:00,GAS,118,119,117.7,119,116.1,117.164,-300,-0.25,1037700,121593,0,0,1037700,121593,225271915
